date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,stock,target_label
2014-01-08,48.104286,49.425713,48.074287,48.712856,20001100,18.04904509190382,34.07354875015713,-117.83670671353,-180.766801385318,50.37325692,50.20796940486351,46.91707127000001,46.9160748857679,-0.1311061341329988,52.45535695,1.3514260000000036,1.437815459920177,1.3719781930244657,NFLX,0
2014-01-08,9.923333,10.246667,9.917333,10.085333,92448000,58.36866023586809,55.423025782272944,60.79966223717453,43.57055865773594,9.57323998,9.840238755399689,10.51114665,9.69596387129205,0.1408374557265741,9.87016665,0.3293340000000011,0.3640602398997732,0.4139080495424238,TSLA,0
2014-01-09,19.52857,19.530714,19.119642,19.161428,279148800,33.00021739904459,42.13418839865661,-73.951974818261,-95.41076594147606,19.3339142,19.274690050133504,18.461625,18.56462117926021,-0.0191791209143659,19.7650356,0.4110720000000007,0.3393080168160831,0.3338115836095467,AAPL,0
2014-01-09,58.650002,58.959999,56.650002,57.220001,92253300,61.13924244769456,62.66705922592217,67.3488913945634,72.50646583521123,50.800200100000005,51.8893892734968,48.661399980000006,47.88477404708252,1.9136618844336155,55.3020001,2.3099970000000027,1.7556695388592554,1.750494697200271,META,1
2014-01-09,48.824287,49.139999,47.857143,48.150002,17007200,15.937606948821184,31.979691589159543,-88.16874862929897,-153.83992668003015,50.4391141,50.1272621437251,47.028756990000005,46.940650165657296,-0.3769492393365965,52.2692856,1.2828560000000024,1.4156783942172946,1.3656123220625087,NFLX,0
2014-01-09,10.166667,10.228667,9.79,9.835333,80730000,46.73519299445152,50.79922930279471,-19.68139380353741,0.3077872381904833,9.55279998,9.84004636650121,10.514833309999998,9.698739590624609,0.1227644668448775,9.88796665,0.4386670000000006,0.37471834848552,0.4156765460124686,TSLA,0
2014-01-10,19.279642,19.314285,18.968214,19.033571,304976000,29.93419658795078,40.21069862590191,-132.25236643591066,-113.59541786438014,19.3455285,19.265234102010183,18.47062499,18.573959863423937,-0.0606484507950497,19.7142856,0.346071000000002,0.3402741572709286,0.3346872562129061,AAPL,1
2014-01-10,57.130001,58.299999,57.060001,57.939999,42449500,65.48589644646376,64.70679981826547,56.1487656278113,68.89757208971191,50.97100004,52.12667559183863,48.86269996,48.0850141706044,1.919270182772557,55.73,1.239998,1.682002176165076,1.714030647231972,META,0
2014-01-10,48.295715,48.377144,47.218571,47.44857,16237900,13.62092077157051,29.543216566509457,-87.12500122399672,-138.8479733578536,50.45294268,50.022212070181006,47.13212842,46.95076490012064,-0.6212203303084891,52.04185695,1.158573000000004,1.3789490521862529,1.3508237989897958,NFLX,1
2014-01-10,9.897333,9.926667,9.483333,9.714667,111691500,42.01924127753384,48.687885384478506,-149.896826468152,-95.05757940304828,9.52779998,9.835129373071146,10.51537998,9.69905676964702,0.0975799146996863,9.9082,0.4433340000000001,0.38452058441616,0.4176520784492664,TSLA,0
2014-01-13,18.925358,19.375,18.924286,19.133215,378492800,35.3920016088162,42.41698056069352,-97.18696590252895,-91.9998753575602,19.35326422,19.260056724981457,18.48300357,18.58509564316256,-0.0844987069743581,19.6699821,0.4507140000000014,0.3560512776607961,0.3429748808046422,AAPL,1
2014-01-13,57.91,58.25,55.380001,55.91,63010900,47.87255545852312,55.49970475056566,-32.37493815798259,0.4948625052876649,51.10900008,52.27504576391818,49.03769996,48.24082376975711,1.739854881967524,55.9339999,2.869999,1.8517160081414936,1.7965998156406655,META,1
2014-01-13,47.304287,49.810001,47.304287,48.115715,27237000,25.618425094434144,34.643516467214525,-46.12186559921501,-92.9743235364986,50.50628558,49.94744520700593,47.22287129,46.97396116041459,-0.752301836658944,51.78099995,2.5057139999999976,1.539915473302502,1.433315956558315,NFLX,1
2014-01-13,9.718667,9.8,9.188,9.289333,94741500,29.696194797246505,42.05306223341885,-174.2346916750224,-186.7602042495748,9.5012933,9.813724943247928,10.50855331,9.690898429465468,0.0428066284429746,9.8811,0.6120000000000001,0.41701764378528,0.431534072905236,TSLA,1
2014-01-14,19.222143,19.526072,19.202143,19.513929,332561600,52.04351576926664,50.007549563326265,92.90648250519892,-37.81016099193791,19.37018568,19.270012791174835,18.49872857,18.60358836171872,-0.0718515093671534,19.655625,0.3928569999999993,0.361309237994968,0.3465378893327743,AAPL,1
2014-01-14,56.459999,57.779999,56.099998,57.740002,37503600,59.366739949143984,60.9007908748429,-11.11899530718755,38.26030208449478,51.25960014,52.48936403095375,49.23189998,48.42994879227438,1.725442997807889,56.15500000000001,1.869999,1.8543278641212804,1.8018426145443371,META,0
2014-01-14,48.777142,48.799999,47.509998,48.279999,19740000,28.472574865574728,35.87453097786059,-54.55599413642856,-83.14457703748937,50.55051418,49.88205325032363,47.31942840999999,46.99996387663205,-0.8333225059071694,51.55949995,1.2900009999999966,1.5042134056878584,1.4230791739062718,NFLX,0
2014-01-14,9.366667,10.8,9.111333,10.751333,414105000,67.69233627245819,61.48274539627785,124.64114082664808,83.58407544425502,9.50306662,9.850494960280262,10.51749331,9.712011278089776,0.1160320406768633,9.9265,1.6886670000000006,0.5986818375302401,0.521329282340748,TSLA,1
2014-01-15,19.768572,20.007143,19.702143,19.905714,391638800,63.37607658591734,56.37990697573287,204.3097689960237,61.00116068770434,19.39684996,19.29494294972229,18.51815715,18.62951039727204,-0.0298704114707746,19.65537505,0.4932139999999982,0.380152775424258,0.357014754419145,AAPL,0
2014-01-15,57.98,58.57,57.27,57.599998,33663400,58.22089391196275,60.29782405666082,47.47005334341704,71.42164079823148,51.4166001,52.68978667190139,49.42239997,48.61250133144574,1.683320057265135,56.34449985,1.2999999999999972,1.7751381692468111,1.765996713373006,META,0
2014-01-15,47.857143,48.367142,45.581429,47.197144,40432000,21.98526178266336,31.643736098915184,-162.11870484644805,-102.22692979831508,50.55368565999999,49.77675973763736,47.40604272,47.00388923530565,-0.9736852807476666,51.30285705,2.785713000000001,1.6872847763038787,1.520410161844032,NFLX,1
2014-01-15,11.23,11.482,10.806667,10.942,306984000,70.14716499013217,63.215027078534064,194.87958934391773,276.0370868426141,9.50567996,9.893300280323388,10.52217998,9.73649724967515,0.1872899785469179,9.98046665,0.7306669999999986,0.6175368607402056,0.5362819765145159,TSLA,1
2014-01-16,19.817858,19.887501,19.702856,19.794643,229278000,58.78173982948657,54.26798926107603,105.70149834598207,56.87434085930416,19.41649282,19.31453955831957,18.53716786,18.65270280047552,-0.0054991990153112,19.6540536,0.2028579999999991,0.3548249503636497,0.3460035576371402,AAPL,0
2014-01-16,57.259998,58.02,56.830002,57.189999,34541800,54.61911642075945,58.47205486708582,-20.009635661365905,48.98043084032699,51.59600006,52.86627034355477,49.58879997,48.783239652509145,1.5984281459760297,56.46099975,1.1899980000000028,1.691546716497267,1.724853947990914,META,0
2014-01-16,46.915714,47.695713,46.002857,47.382858,21135800,25.38679665498175,33.100921774325954,-103.7743830412719,-91.63459107265692,50.53677136,49.682878707714,47.48221417,47.01143275127262,-1.057745195175741,50.99435715,1.692855999999999,1.6880806654033245,1.5327277217545776,NFLX,0
2014-01-16,10.833333,11.513333,10.826667,11.398,179391000,75.36910554396566,67.0336600191915,127.42622529311764,232.8646720087359,9.50003996,9.952309702969128,10.52826665,9.769570087581323,0.2773605568383708,10.04216665,0.6866659999999989,0.6274124520630332,0.5470236925146201,TSLA,0
2014-01-17,19.695715,19.716785,19.282143,19.309643,426739600,42.9281532921712,46.1404320545884,0.6784598866072795,-20.15533111039776,19.42736426,19.31434753145189,18.55063214,18.665778090589143,-0.0250317339437629,19.6360179,0.5124999999999993,0.3773499574545567,0.3578961607009484,AAPL,1
2014-01-17,57.299999,57.82,56.07,56.299999,40849200,47.22091122472869,54.606760785957405,-92.20753305594762,12.225817828225525,51.71980002,53.00092985648825,49.73839996,48.93284810888605,1.4427045329996204,56.497499700000006,1.75,1.699897185569086,1.726650094568714,META,1
2014-01-17,47.438572,47.831429,46.89143,47.148571,16417100,23.855904834569884,32.169244155015335,-54.691242006135376,-75.6215291311039,50.50402852,49.58349151795928,47.54981415,47.01416225753376,-1.1302395874164688,50.66435725,0.9399990000000004,1.5812118560599924,1.4903899557800775,NFLX,0
2014-01-17,11.346,11.546667,11.196667,11.334,138093000,73.27046898040454,65.99811538469714,90.58240177095225,175.48647225086015,9.4909733,10.006495039388724,10.53212665,9.800707434606403,0.3396624565665487,10.1156,0.3499999999999996,0.5877821017683141,0.5329505715758819,TSLA,1
2014-01-21,19.321072,19.645357,19.300714,19.609644,328526800,52.22639549593217,51.0263321571143,14.79331722797568,9.978165755286634,19.44747142,19.325928073253724,18.57223216,18.68456225097309,-0.0161180364516582,19.6442501,0.3446430000000013,0.3726775349610488,0.3569495063623658,AAPL,0
2014-01-21,56.599998,58.580002,56.5,58.509998,48669200,62.09491869206136,61.42572900582064,83.95882060078735,70.06488431375861,51.9076,53.21697711990034,49.92709995,49.12344585988237,1.4805539923135385,56.67049965,2.2800030000000007,1.7827694447735023,1.766175302216452,META,0
2014-01-21,47.46143,47.495712,45.75,46.958572,25220300,22.56829226074292,31.39743911673416,-95.25652554554593,-90.17239788390172,50.48425708,49.48055093640194,47.62505703000001,47.01305593903778,-1.189313580317858,50.32128585,1.7457119999999977,1.6047118766228503,1.5086272447068825,NFLX,1
2014-01-21,11.416,11.819333,11.387333,11.778667,146020500,78.1925658784072,69.52112939559771,86.92781442462113,154.1313502348479,9.52499998,10.07599370820382,10.53857332,9.840071404995491,0.4200757003909068,10.2354667,0.4853330000000007,0.5731465158014123,0.5295493164532566,TSLA,1
2014-01-22,19.675358,19.903214,19.564644,19.696787,379985200,54.72607140637987,52.37773931191597,53.501118805454006,87.30498179102646,19.4753429,19.34047190824884,18.5938786,18.704704840663837,-0.0019991106590779,19.6486966,0.3385699999999971,0.3678050299666129,0.355636684475733,AAPL,1
2014-01-22,58.849998,59.310001,57.099998,57.509998,61352900,54.05330714873018,57.23596908149271,90.89101252315122,71.52168155520899,52.10659994,53.38533490451282,50.09669994,49.29033259016708,1.4135636372542564,56.7899996,2.2100030000000004,1.8438028098058592,1.7978772807166512,META,0
2014-01-22,47.07143,47.777142,46.764286,47.675713,48342000,37.43793176954388,37.493251364482425,-5.306036383047618,-60.07086482327764,50.50388562,49.40977128611752,47.69701416,47.026242367543375,-1.1648353630797246,50.02171425,1.012855999999999,1.5201610371053,1.4732150128448245,NFLX,1
2014-01-22,11.854,12.021333,11.650667,11.904,105339000,79.43767756527498,70.45047469746048,88.90277311910708,132.75446175445802,9.57671998,10.147681943164685,10.54664665,9.881142191774932,0.4882884161894001,10.353200050000002,0.3706659999999999,0.544220727829782,0.5182005081039907,TSLA,1
2014-01-23,19.640715,19.875,19.4575,19.863571,403239200,59.46221028245486,54.940547231452165,38.14049209586389,94.85197245876311,19.50078574,19.360986069283275,18.61690716,18.72776325087373,0.0223902142137966,19.6238573,0.4175000000000004,0.374904311399954,0.3600554927387382,AAPL,0
2014-01-23,56.369999,56.68,55.689999,56.630001,47951800,47.7098880387817,53.760841511318446,-135.8335425879505,-74.86584041233861,52.28859998,53.51257963468999,50.25019996,49.43637282409322,1.2747701382120198,56.73299965,1.8199990000000028,1.84040226554788,1.7994574035266355,META,0
2014-01-23,55.342857,56.51857,53.927143,55.531429,91280000,81.88810641561929,69.48257456283818,233.33333333333331,249.71416571574952,50.65765706,49.64984180835811,47.84111416,47.19547337036707,-0.5057159928508881,50.0798571,8.842856999999995,2.566260460375971,1.9996180132701256,NFLX,0
2014-01-23,11.815333,12.158667,11.561333,12.1,118011000,81.37756946304053,71.8937730184709,95.67593709772297,112.46447241702256,9.63478664,10.224245194066688,10.55693998,9.925291667646064,0.5518022144034678,10.479700050000002,0.597334,0.5518083381398132,0.5238529003966955,TSLA,0
2014-01-24,19.785713,19.843571,19.455357,19.502501,429354800,47.03482891756482,48.815800072473216,-35.087563589378554,42.07323045639367,19.52008576,19.366535796874967,18.63792502,18.743177038262274,0.0124401956765574,19.58528585,0.4082140000000009,0.3796628383428179,0.3634953861226907,AAPL,1
2014-01-24,56.150002,56.419998,54.400002,54.450001,55200700,35.626340778068624,46.266576270582455,-154.8175902362902,-194.40904831070745,52.45359998,53.54934206809368,50.38179996,49.53612141493677,0.9775983640601424,56.55749975000001,2.2299989999999994,1.8960589418981824,1.830210374776148,META,0
2014-01-24,54.811428,55.814285,54.76857,55.154285,35466900,78.75407304600826,67.69148101042191,115.86839148818652,196.9824058028944,50.79528560000001,49.86570708916513,47.9870713,47.35381783010586,-0.0136343438677997,50.134785650000005,1.0457150000000013,2.3490396803222606,1.9314820835894395,NFLX,0
2014-01-24,11.856667,12.032,11.568667,11.64,114964500,64.67172727494147,63.99372983852575,45.315864742132845,81.82819468584545,9.6746533,10.27976621555724,10.56067331,9.959406630674623,0.5585802362377681,10.55700005,0.531333,0.5488832898341256,0.5243871932267685,TSLA,0
2014-01-27,19.645357,19.814285,19.491072,19.660713,554878800,52.147395341838966,51.37378705297818,12.021517659379834,52.11549377602726,19.54186428,19.378072402376056,18.66003929,18.76143015925601,0.0171237287688121,19.5613572,0.3232130000000026,0.3715985757224156,0.3606180728218844,AAPL,0
2014-01-27,54.73,54.939999,51.849998,53.549999,73924100,31.752849971157048,43.56643381377113,-159.28256578709355,-244.33752065221924,52.59239994000001,53.54936783067543,50.49859996,49.61597201073845,0.6618357221122579,56.348499700000005,3.090001000000001,2.066622093055585,1.920195419632915,META,1
2014-01-27,55.341431,55.92857,52.937141,54.46143,32526900,72.7837331432634,64.40679477087076,68.07892791487541,140.12564616168345,50.93099994,50.04593533816404,48.11882847,47.49521403725611,0.3167846044585474,50.1655001,2.991429000000004,2.4408095831333667,2.0071925777852893,NFLX,1
2014-01-27,11.677333,11.861333,10.980667,11.308,130746000,55.14026467477021,58.95817685661404,-62.26005210491967,45.93036775193477,9.71707996,10.32008996399184,10.56112664,9.986235048271505,0.5310407350067905,10.6040667,0.8806659999999997,0.5962808198578219,0.5498356794808299,TSLA,1
2014-01-28,18.17,18.392857,17.93107,18.089287,1065523200,24.6148285112604,33.47772316239087,-233.3333333333327,-293.2771757932244,19.53177144,19.327530768821045,18.6628286,18.74806001726708,-0.104757898798443,19.46566085,1.729643000000003,0.5656049220477853,0.4584055678200401,AAPL,0
2014-01-28,54.02,55.279999,54.0,55.139999,48191200,44.24684196839078,49.206284778392906,-60.188711260488446,-119.74517796275104,52.72099994,53.61174679425848,50.63219996,49.72585488937832,0.5337386581162988,56.33349969999999,1.7299999999999969,2.0185332226190726,1.906610032488532,META,0
2014-01-28,54.474285,58.201427,54.394287,58.110001,43590400,81.43185483027251,72.08781404232832,81.56986688467961,146.512057233428,51.13525708,50.36217964919724,48.28217132999999,47.706361330685816,0.8631038645184077,50.44600015,3.807140000000004,2.6359996426857437,2.135760251063209,NFLX,0
2014-01-28,11.433333,11.932,11.4,11.892,91401000,65.55766267093458,64.28234893233537,27.39347089578121,67.7794498308516,9.76998662,10.38173475052876,10.56629997,10.024144156846456,0.5499993509808156,10.69493335,0.6240000000000006,0.600240702735276,0.5551331309573043,TSLA,0
2014-01-29,17.998215,18.120358,17.807858,17.883928,502810000,22.781020554294106,31.91316982469665,-126.84210086274284,-216.7856646643968,19.51219284,19.270917787543564,18.66478575,18.730872413878835,-0.2154372947549028,19.369643000000003,0.3125,0.5294470760409589,0.4479837415274152,AAPL,0
2014-01-29,54.610001,54.950001,53.189999,53.529999,92995600,36.3791880730971,44.37079190774672,-76.81027948264813,-137.4183778020544,52.81179988,53.60854093566235,50.74089995,49.80151939306361,0.2988621703823284,56.3244997,1.9500000000000028,2.00874276224492,1.909709315888086,META,1
2014-01-29,57.58857,58.191429,56.864285,57.202858,28968100,74.55963922075351,68.14999958868985,75.49202423300198,120.51637665773512,51.3005428,50.63044679564747,48.432614220000005,47.89524684246926,1.208931149638012,50.6847859,1.327143999999997,2.4490202651592083,2.0780019473062987,NFLX,1
2014-01-29,11.686667,11.939333,11.542,11.682,89032500,59.73789433381102,61.20751734393952,-0.4451710954263155,60.46666121845865,9.82015996,10.432726542602,10.5698333,10.05711894326523,0.5418330318735958,10.7709,0.3973329999999997,0.571253888058808,0.5438616930104064,TSLA,1
2014-01-30,17.947857,18.089287,17.739286,17.849285,678501600,22.451822558713204,31.644499851523577,-85.56875819277602,-160.2635961814188,19.49418568,19.2151664338118,18.66534289,18.713339165926577,-0.3024603395066734,19.26028585,0.3500009999999989,0.5038119223208217,0.4409849742631319,AAPL,0
2014-01-30,62.119999,62.5,60.459999,61.080002,150178900,67.7512802878267,62.82163994969901,167.4610568638826,210.28809096548684,53.05319996,53.90154491836503,50.91219996,50.025828893130736,0.7137157345789618,56.64599969999999,8.970001000000003,3.0032082247813605,2.4140158656413204,META,1
2014-01-30,58.157143,58.455715,57.35857,57.810001,18379200,76.13243587196897,69.35651124583849,85.00100463255998,103.87133909390828,51.45742854,50.912003235250175,48.59422852,48.09243414379971,1.5145345194243944,50.945500200000005,1.2528569999999988,2.2781397987078926,2.019063022394913,NFLX,1
2014-01-30,11.866667,12.318667,11.800667,12.189333,128475000,67.79569878243751,65.50086716390624,135.67657912851,91.11796818626938,9.88334662,10.501614365696682,10.5804133,10.099524990760315,0.5697311917228429,10.8789333,0.6366669999999992,0.580598618336121,0.5504906435213368,TSLA,0
2014-01-31,17.684999,17.911785,17.626785,17.878571,464797200,23.54150785091825,32.16441920502972,-69.23084781940007,-130.32948476297355,19.48130712,19.162749979626536,18.66335361,18.69673850424606,-0.3648577410705691,19.1664823,0.2849999999999966,0.4725530762749895,0.4298431903689741,AAPL,0
2014-01-31,60.470001,63.369999,60.169998,62.57,87794600,71.03932902414212,65.26982199408867,124.7416450148077,188.6631452800098,53.38799991999999,54.24149047492565,51.09749995,50.27528922128847,1.1494701824003997,57.03899975,3.2000010000000003,3.031321478384023,2.47015766104446,META,0
2014-01-31,57.472858,58.914288,57.471428,58.475716,23625000,77.88166194261916,70.66852392724927,92.99855277755056,92.98856236322524,51.65045712,51.20862478098847,48.75877141,48.29892183255448,1.7898131764019285,51.27771455,1.442859999999996,2.158814113178193,1.9779056635851169,NFLX,0
2014-01-31,11.923333,12.4,11.900667,12.094,97632000,64.94618462457025,64.06600179497252,102.14855419873456,92.24798061386218,9.96311996,10.564061989363696,10.59421997,10.139188224470104,0.5774911495381758,10.98329995,0.499333,0.5689892442881037,0.5468365261209803,TSLA,0
2014-02-03,17.950357,18.133215,17.832144,17.911785,401464000,24.93711333891161,32.78880062443281,-45.447756385342096,-92.25652025802415,19.46843568,19.11369167789504,18.66581432,18.681129804570684,-0.4069371213158419,19.096035800000003,0.3010710000000003,0.4480556368071339,0.4206451767572237,AAPL,1
2014-02-03,63.029999,63.77,60.700001,61.48,74866600,65.35243488890245,62.05078297348987,81.31576480348764,146.87245687281984,53.6903999,54.52535852091479,51.27629997,50.49809345688751,1.3908222976126368,57.3849997,3.069999000000003,3.0368468386148777,2.5130034710349145,META,1
2014-02-03,58.842857,58.878571,57.245712,57.76857,20145300,71.39702733875727,67.36889806960389,62.4382024630097,76.89325587085861,51.84214284000001,51.46588200012537,48.88922853,48.48722457084097,1.9286800994064848,51.5725716,1.6328590000000034,2.0836776684384515,1.953259473291613,NFLX,1
2014-02-03,12.192667,12.325333,11.677333,11.807333,101473500,56.60036254561115,59.82228652166309,37.70691948973433,63.52717804928948,10.03114662,10.612818561583673,10.60137997,10.172359069208609,0.5541217700680399,11.07513325,0.6479999999999997,0.5802764951040889,0.5540624885518824,TSLA,1
2014-02-04,18.066071,18.195,17.955713,18.17107,376681200,35.63693751239691,37.61611657180387,-17.207826394147837,-67.0076629055597,19.46399994,19.07672550540627,18.68048572,18.670988171482616,-0.4145841329576498,19.03328575,0.283215000000002,0.424506974406115,0.4108287355464384,AAPL,1
2014-02-04,62.049999,63.139999,61.82,62.75,45985500,68.75270016377398,64.26235769354523,68.38052207586432,131.10085499788065,54.0167999,54.84789885995416,51.453399960000006,50.74170085287536,1.665376549665666,57.66249965,1.6599990000000062,2.840154290241325,2.4520745801607986,META,0
2014-02-04,57.921429,58.361427,56.715714,57.987144,18066300,72.23080413251687,67.86829576430185,34.74936720466354,65.23798144695608,52.03182858,51.72162202985831,49.02867139,48.67611359199767,2.032935812864949,51.9035717,1.6457130000000006,2.021111287232958,1.9312918680255244,NFLX,0
2014-02-04,12.046667,12.106667,11.746667,11.915333,70294500,58.920599905823046,60.873805140680055,24.788729889886383,57.78350396585172,10.10797328,10.66389841103836,10.611519970000002,10.207015009413562,0.538113033781622,11.1808999,0.3599999999999994,0.5488084243749333,0.5402008822072034,TSLA,0
2014-02-05,18.091429,18.402857,18.080357,18.306786,328344800,40.790889447768585,40.043501667286,124.97703853316678,-46.23426579676879,19.457892800000003,19.046531315504104,18.69473572,18.663747246587693,-0.4050244283183453,18.98426785,0.3225000000000015,0.409934549490956,0.4045195401420039,AAPL,0
2014-02-05,62.740002,63.16,61.27,62.189999,51685100,65.44846160709875,62.53186432656508,50.452089663055226,97.5793168915004,54.32659986,55.135828969206415,51.62779995,50.96931143169358,1.816832062837868,57.8759997,1.8899999999999932,2.704417963063992,2.411926395811034,META,0
2014-02-05,57.592857,58.25,56.857143,57.774284,16762900,69.91526054700871,66.79616790295637,-11.374771605837685,59.20508783705867,52.1916,51.95898512612344,49.17582852,48.856999851784,2.0744699950643124,52.3672859,1.3928569999999991,1.9313606747711076,1.892832234544776,NFLX,1
2014-02-05,11.886667,12.039333,11.290667,11.628,109020000,50.534784911224456,56.62755116921944,-100.16086234100588,-29.400547804215467,10.17773328,10.701706922301495,10.61784664,10.23526647631658,0.4965170833269159,11.26443325,0.748666,0.5773595066070857,0.5550912477833272,TSLA,1
2014-02-06,18.216429,18.339287,18.13607,18.303928,257765200,40.71079706168611,40.00819708216167,99.47448482027276,-39.69016372108695,19.45268566,19.017409168525877,18.71173929,18.65659403088508,-0.3931469568390255,18.92899995,0.2032169999999986,0.3804034709922478,0.3901407872572369,AAPL,1
2014-02-06,61.459999,62.779999,61.459999,62.16,42086500,65.25246735338287,62.43487070858001,41.80004603364867,79.66836865577632,54.64519985999999,55.41129089738288,51.80629994,51.19178260284133,1.912396068167084,58.0724997,1.3199999999999932,2.5066439683405632,2.333931653158281,META,1
2014-02-06,58.060001,58.701427,57.202858,58.272858,12852000,72.3384603161135,68.06855276453909,62.03760600045505,62.85415294024325,52.36320004,52.20659179578942,49.32191422,49.04418734939047,2.123142622177255,52.845286,1.4985690000000034,1.8695332926609496,1.8646705749001975,NFLX,1
